ts,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,binary_label,capture_name
1525902812.041754,-,-,-,1,0,MALICIOUS,malware_1
1537526255.291295,0.193710,48,48,1,1,BENIGN,honeypot_5
1537527457.025997,300.441667,146,775,11,5,BENIGN,honeypot_5
1537537808.930178,0.149488,241,92,2,1,BENIGN,honeypot_5
1540490044.429854,0.269593,48,48,1,1,BENIGN,honeypot_4
1537525052.486908,0.245414,0,0,4,2,BENIGN,honeypot_5
1540529993.160383,0.114177,48,48,1,1,BENIGN,honeypot_4
1540540925.448234,0.207133,2902,5263,10,4,BENIGN,honeypot_4
1536227143.770779,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542572.346468,2.253751,1798,0,8,0,BENIGN,honeypot_5
1536227620.994247,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526044.283214,-,-,-,1,0,BENIGN,honeypot_5
1537529904.300093,1.243981,3476,5452,20,17,BENIGN,honeypot_5
1526116925.012806,-,-,-,1,0,MALICIOUS,malware_1
1536227230.583968,2e-06,0,0,2,0,MALICIOUS,malware_17
1537538758.469813,58.802060,3000,0,10,0,BENIGN,honeypot_5
1532107176.49085,-,-,-,1,0,MALICIOUS,malware_7
1536228011.43122,2e-06,0,0,2,0,MALICIOUS,malware_17
1537531405.243315,0.038490,0,0,4,2,BENIGN,honeypot_5
1537533216.646749,0.012262,40,56,1,1,BENIGN,honeypot_5
1532103692.784608,-,-,-,1,0,MALICIOUS,malware_7
1537537740.506457,60.479534,3000,0,10,0,BENIGN,honeypot_5
1537542433.900695,-,-,-,1,0,BENIGN,honeypot_5
1532106738.805025,-,-,-,1,0,MALICIOUS,malware_7
1540530124.851966,0.007996,37,442,1,1,BENIGN,honeypot_4
1540504938.361218,0.003498,0,0,4,3,BENIGN,honeypot_4
1537535099.677506,0.716722,1371,5528,12,13,BENIGN,honeypot_5
1536228041.48581,2e-06,0,0,2,0,MALICIOUS,malware_17
1526144370.012732,2.998798,0,0,3,0,MALICIOUS,malware_1
1526072538.021025,-,-,-,1,0,MALICIOUS,malware_1
1526830386.26982,-,-,-,1,0,MALICIOUS,malware_3
1525942037.017005,-,-,-,1,0,MALICIOUS,malware_1
1540483326.813508,0.197378,41,124,1,1,BENIGN,honeypot_4
1525982400.04281,-,-,-,1,0,MALICIOUS,malware_1
1540496837.244573,0.003246,0,0,4,2,BENIGN,honeypot_4
1540484958.127107,0.109672,48,48,1,1,BENIGN,honeypot_4
1536227218.356224,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228007.363545,0.000235,0,0,2,0,MALICIOUS,malware_17
1536227742.129246,5e-06,0,0,2,0,MALICIOUS,malware_17
1526062824.998244,-,-,-,1,0,MALICIOUS,malware_1
1525926905.058218,-,-,-,1,0,MALICIOUS,malware_1
1525984913.998743,2.998787,0,0,3,0,MALICIOUS,malware_1
1532106296.908533,-,-,-,1,0,MALICIOUS,malware_7
1536227409.467746,2e-06,0,0,2,0,MALICIOUS,malware_17
1526076148.013512,-,-,-,1,0,MALICIOUS,malware_1
1532104553.551981,-,-,-,1,0,MALICIOUS,malware_7
1537530204.483035,0.061737,0,0,4,2,BENIGN,honeypot_5
1532107323.126185,-,-,-,1,0,MALICIOUS,malware_7
1537538000.474435,8.697266,3733,4865,18,16,BENIGN,honeypot_5
1526184034.020476,-,-,-,1,0,MALICIOUS,malware_1
1526116109.043997,-,-,-,1,0,MALICIOUS,malware_1
1537523552.006119,0.049276,40,56,1,1,BENIGN,honeypot_5
1526010799.01405,-,-,-,1,0,MALICIOUS,malware_1
1532107326.26215,-,-,-,1,0,MALICIOUS,malware_7
1537542469.539124,-,-,-,1,0,BENIGN,honeypot_5
1532106697.228115,-,-,-,1,0,MALICIOUS,malware_7
1536227715.837283,2e-06,0,0,2,0,MALICIOUS,malware_17
1532107697.447893,-,-,-,1,0,MALICIOUS,malware_7
1525954711.012944,-,-,-,1,0,MALICIOUS,malware_1
1540540932.681867,0.000740,37,100,1,1,BENIGN,honeypot_4
1537526743.949209,0.090451,46,62,1,1,BENIGN,honeypot_5
1525933153.01902,-,-,-,1,0,MALICIOUS,malware_1
1540483324.79241,0.200631,37,179,1,1,BENIGN,honeypot_4
1537535017.639186,0.030134,40,56,1,1,BENIGN,honeypot_5
1536227989.150684,2e-06,0,0,2,0,MALICIOUS,malware_17
1526072172.012092,-,-,-,1,0,MALICIOUS,malware_1
1526780209.804566,-,-,-,1,0,MALICIOUS,malware_3
1526222082.023622,2.999040,0,0,3,0,MALICIOUS,malware_1
1532106861.494373,-,-,-,1,0,MALICIOUS,malware_7
1540491498.006042,0.016984,48,48,1,1,BENIGN,honeypot_4
1540472524.943343,0.000500,37,132,1,1,BENIGN,honeypot_4
1536228315.68333,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227781.89904,1e-06,0,0,2,0,MALICIOUS,malware_17
1537525918.489296,7.005607,804,0,4,0,BENIGN,honeypot_5
1537535908.102913,0.012040,36,68,1,1,BENIGN,honeypot_5
1536227578.512041,2e-06,0,0,2,0,MALICIOUS,malware_17
1532101784.618009,-,-,-,1,0,MALICIOUS,malware_7
1537539515.170742,0.009440,36,68,1,1,BENIGN,honeypot_5
1537525960.083426,-,-,-,1,0,BENIGN,honeypot_5
1537541028.237994,0.115123,241,92,2,1,BENIGN,honeypot_5
1537522897.732374,-,-,-,1,0,BENIGN,honeypot_5
1536227476.178315,2e-06,0,0,2,0,MALICIOUS,malware_17
1526123471.001951,-,-,-,1,0,MALICIOUS,malware_1
1537524752.121608,0.244650,0,0,4,2,BENIGN,honeypot_5
1540495937.186049,0.003497,0,0,5,3,BENIGN,honeypot_4
1537526233.823594,60.330057,3000,0,10,0,BENIGN,honeypot_5
1536227164.749238,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106562.095487,-,-,-,1,0,MALICIOUS,malware_7
1536228343.114178,5e-06,0,0,2,0,MALICIOUS,malware_17
1537539781.050355,59.178706,3000,0,10,0,BENIGN,honeypot_5
1537524451.629006,0.240306,0,0,4,2,BENIGN,honeypot_5
1537536218.289596,0.258220,157,371,4,4,BENIGN,honeypot_5
1537541000.529173,8.698551,5082,4865,19,18,BENIGN,honeypot_5
1526102227.01355,-,-,-,1,0,MALICIOUS,malware_1
1536227254.525747,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535821.189519,7.005401,804,0,4,0,BENIGN,honeypot_5
1532106726.342849,-,-,-,1,0,MALICIOUS,malware_7
1526006165.009645,2.998794,0,0,3,0,MALICIOUS,malware_1
1526022006.01463,2.999057,0,0,3,0,MALICIOUS,malware_1
1525893335.010089,-,-,-,1,0,MALICIOUS,malware_1
1536227987.910634,5e-06,0,0,2,0,MALICIOUS,malware_17
1540545547.513193,125.214360,910,182,7,6,BENIGN,honeypot_4
1536228557.283762,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534548.176201,58.309093,3000,0,10,0,BENIGN,honeypot_5
1526087592.857608,0.003990,48,48,1,1,MALICIOUS,malware_1
1537534707.139974,0.029451,0,0,4,2,BENIGN,honeypot_5
1540509438.871339,0.011492,0,0,5,3,BENIGN,honeypot_4
1537523643.959187,0.013741,46,62,1,1,BENIGN,honeypot_5
1537526555.067634,0.240256,0,0,4,2,BENIGN,honeypot_5
1526257006.025773,2.999062,0,0,3,0,MALICIOUS,malware_1
1525902942.021579,-,-,-,1,0,MALICIOUS,malware_1
1537524462.33025,0.227328,157,371,4,4,BENIGN,honeypot_5
1537534407.06876,300.092603,292,775,8,6,BENIGN,honeypot_5
1537535908.102984,0.012038,36,68,1,1,BENIGN,honeypot_5
1525899700.012118,2.999055,0,0,3,0,MALICIOUS,malware_1
1532104225.04368,-,-,-,1,0,MALICIOUS,malware_7
1526074652.01421,2.998544,0,0,3,0,MALICIOUS,malware_1
1537528664.465283,-,-,-,1,0,BENIGN,honeypot_5
1526031395.012328,-,-,-,1,0,MALICIOUS,malware_1
1537534106.891027,300.134625,292,775,9,7,BENIGN,honeypot_5
1536227670.344287,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228438.993743,1e-06,0,0,2,0,MALICIOUS,malware_17
1525888546.024965,-,-,-,1,0,MALICIOUS,malware_1
1532103320.657249,-,-,-,1,0,MALICIOUS,malware_7
1536227045.597909,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105160.72391,-,-,-,1,0,MALICIOUS,malware_7
1537525954.027101,0.015672,560,560,10,10,BENIGN,honeypot_5
1536227170.90396,1e-06,0,0,2,0,MALICIOUS,malware_17
1537526602.923576,-,-,-,1,0,BENIGN,honeypot_5
1526044839.008602,-,-,-,1,0,MALICIOUS,malware_1
1526008813.001905,-,-,-,1,0,MALICIOUS,malware_1
1537523628.167763,-,-,-,1,0,BENIGN,honeypot_5
1540480635.309043,0.003745,0,0,4,3,BENIGN,honeypot_4
1537534717.440788,0.238044,157,371,4,4,BENIGN,honeypot_5
1526146296.012491,2.999034,0,0,3,0,MALICIOUS,malware_1
1537528659.369759,-,-,-,1,0,BENIGN,honeypot_5
1525962966.039607,-,-,-,1,0,MALICIOUS,malware_1
1536228547.172276,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526866.399568,0.014673,40,56,1,1,BENIGN,honeypot_5
1540528340.641354,0.056214,34,297,1,1,BENIGN,honeypot_4
1526153017.012886,-,-,-,1,0,MALICIOUS,malware_1
1532104707.440273,-,-,-,1,0,MALICIOUS,malware_7
1537529265.601151,-,-,-,1,0,BENIGN,honeypot_5
1537527722.438552,7.003287,804,0,4,0,BENIGN,honeypot_5
1537528669.396872,0.010412,40,56,1,1,BENIGN,honeypot_5
1540497701.944687,0.000994,300,300,1,1,BENIGN,honeypot_4
1540495037.016265,0.049207,34,297,1,1,BENIGN,honeypot_4
1537538123.948928,59.210177,3000,0,10,0,BENIGN,honeypot_5
1540477674.054085,70334.105742,2550936,0,8124,0,BENIGN,honeypot_4
1537534722.810149,-,-,-,1,0,BENIGN,honeypot_5
1537531105.163031,300.106402,292,775,9,7,BENIGN,honeypot_5
1536227271.758372,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534417.317409,0.013053,40,56,1,1,BENIGN,honeypot_5
1540527440.521436,0.112178,34,297,1,1,BENIGN,honeypot_4
1537542501.791761,5.017801,2538,0,11,0,BENIGN,honeypot_5
1536227945.437397,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102855.967126,-,-,-,1,0,MALICIOUS,malware_7
1536227935.800144,2e-06,0,0,2,0,MALICIOUS,malware_17
1540525380.966072,0.017227,48,48,1,1,BENIGN,honeypot_4
1537527767.848125,0.240893,135,238,4,4,BENIGN,honeypot_5
1537532906.045433,0.037164,0,0,4,2,BENIGN,honeypot_5
1525926966.019377,-,-,-,1,0,MALICIOUS,malware_1
1536228123.153446,5e-06,0,0,2,0,MALICIOUS,malware_17
1526048146.012464,-,-,-,1,0,MALICIOUS,malware_1
1525983154.01285,-,-,-,1,0,MALICIOUS,malware_1
1532102384.15826,-,-,-,1,0,MALICIOUS,malware_7
1537537423.96767,0.011085,40,56,1,1,BENIGN,honeypot_5
1537526900.924959,-,-,-,1,0,BENIGN,honeypot_5
1537527156.90602,0.193791,48,48,1,1,BENIGN,honeypot_5
1540476125.074767,0.000750,37,132,1,1,BENIGN,honeypot_4
1536227023.389449,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105697.005683,-,-,-,1,0,MALICIOUS,malware_7
1532107750.443968,-,-,-,1,0,MALICIOUS,malware_7
1537541191.333876,59.701389,3000,0,10,0,BENIGN,honeypot_5
1526245589.026252,-,-,-,1,0,MALICIOUS,malware_1
1532107615.313394,-,-,-,1,0,MALICIOUS,malware_7
1537529904.127528,0.116093,40,56,1,1,BENIGN,honeypot_5
1532102942.23121,-,-,-,1,0,MALICIOUS,malware_7
1537536100.389211,0.011903,46,62,1,1,BENIGN,honeypot_5
1537526856.378006,0.005238,36,68,1,1,BENIGN,honeypot_5
1536227636.162323,2e-06,0,0,2,0,MALICIOUS,malware_17
1540519324.908075,0.004249,37,442,1,1,BENIGN,honeypot_4
1536227247.657436,2e-06,0,0,2,0,MALICIOUS,malware_17
1540545442.507565,0.011243,0,0,4,2,BENIGN,honeypot_4
1526767070.82729,-,-,-,1,0,MALICIOUS,malware_3
1532101890.576593,-,-,-,1,0,MALICIOUS,malware_7
1537526266.183651,-,-,-,1,0,BENIGN,honeypot_5
1537529260.388415,0.190066,48,48,1,1,BENIGN,honeypot_5
1532103422.474459,-,-,-,1,0,MALICIOUS,malware_7
1537529904.193038,0.125901,38,54,1,1,BENIGN,honeypot_5
1526099384.003572,-,-,-,1,0,MALICIOUS,malware_1
1532103442.246686,-,-,-,1,0,MALICIOUS,malware_7
1540527440.634112,0.011492,0,0,5,3,BENIGN,honeypot_4
1537535907.789601,0.026492,0,0,4,2,BENIGN,honeypot_5
1537541609.829947,-,-,-,1,0,BENIGN,honeypot_5
1537530716.004177,59.415056,3000,0,10,0,BENIGN,honeypot_5
1540530140.907279,0.011492,0,0,4,2,BENIGN,honeypot_4
1540491436.460685,0.036223,34,297,1,1,BENIGN,honeypot_4
1532103165.727314,-,-,-,1,0,MALICIOUS,malware_7
1537531312.18138,7.009967,804,0,4,0,BENIGN,honeypot_5
1537528057.580183,0.240411,0,0,5,4,BENIGN,honeypot_5
1537529570.887571,0.241575,135,238,4,4,BENIGN,honeypot_5
1536227113.218347,0.000208,0,0,2,0,MALICIOUS,malware_17
1526855226.808363,2.993532,0,0,3,0,MALICIOUS,malware_3
1537525353.025166,0.016615,560,560,10,10,BENIGN,honeypot_5
1537523569.459393,6388.007327,2886842,2064522,7968,7186,BENIGN,honeypot_5
1526873990.085252,2.995342,0,0,3,0,MALICIOUS,malware_3
1536228503.553656,2e-06,0,0,2,0,MALICIOUS,malware_17
1525902636.041611,-,-,-,1,0,MALICIOUS,malware_1
1536228258.805536,5e-06,0,0,2,0,MALICIOUS,malware_17
1532107545.67329,-,-,-,1,0,MALICIOUS,malware_7
1536227504.684001,5e-06,0,0,2,0,MALICIOUS,malware_17
1537532906.066163,0.024670,43,111,1,1,BENIGN,honeypot_5
1532102185.688591,-,-,-,1,0,MALICIOUS,malware_7
1540472524.944342,0.109187,1847,791,6,6,BENIGN,honeypot_4
1536227089.985158,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227645.338817,5e-06,0,0,2,0,MALICIOUS,malware_17
1526076930.011657,-,-,-,1,0,MALICIOUS,malware_1
1526198640.05344,-,-,-,1,0,MALICIOUS,malware_1
1537528364.131336,-,-,-,1,0,BENIGN,honeypot_5
1526219370.014117,-,-,-,1,0,MALICIOUS,malware_1
1537529259.604009,0.239427,0,0,4,2,BENIGN,honeypot_5
1536227641.019798,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227850.578552,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102612.786975,-,-,-,1,0,MALICIOUS,malware_7
1540540041.988479,0.011493,0,0,4,2,BENIGN,honeypot_4
1525978877.000895,-,-,-,1,0,MALICIOUS,malware_1
1526190192.022933,-,-,-,1,0,MALICIOUS,malware_1
1526763591.739441,-,-,-,1,0,MALICIOUS,malware_3
1536227963.613015,2e-06,0,0,2,0,MALICIOUS,malware_17
1526162887.016461,-,-,-,1,0,MALICIOUS,malware_1
1537529053.258204,59.759115,3000,0,10,0,BENIGN,honeypot_5
1536227439.768911,1e-06,0,0,2,0,MALICIOUS,malware_17
1533071289.215347,-,-,-,1,0,MALICIOUS,malware_8
1536227675.605528,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535017.671791,0.232223,135,238,4,4,BENIGN,honeypot_5
1532101528.613721,-,-,-,1,0,MALICIOUS,malware_7
1537529051.801433,-,-,-,1,0,BENIGN,honeypot_5
1536227170.815012,1e-06,0,0,2,0,MALICIOUS,malware_17
1537523851.049889,300.343867,146,775,12,7,BENIGN,honeypot_5
1526205671.054895,-,-,-,1,0,MALICIOUS,malware_1
1536228474.369313,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105793.733784,-,-,-,1,0,MALICIOUS,malware_7
1537540296.522287,59.183741,3000,0,10,0,BENIGN,honeypot_5
1536227173.872499,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542503.556887,2.997379,557,0,3,0,BENIGN,honeypot_5
1537536609.56788,-,-,-,1,0,BENIGN,honeypot_5
1526093954.001573,-,-,-,1,0,MALICIOUS,malware_1
1537529904.480501,-,-,-,1,0,BENIGN,honeypot_5
1532103656.405347,-,-,-,1,0,MALICIOUS,malware_7
1526199510.053569,-,-,-,1,0,MALICIOUS,malware_1
1540487836.017758,0.004245,0,0,4,2,BENIGN,honeypot_4
1532103399.631978,-,-,-,1,0,MALICIOUS,malware_7
1537535098.881119,159.758637,1674,5381,11,11,BENIGN,honeypot_5
1540533724.935213,0.000500,37,132,1,1,BENIGN,honeypot_4
1537527757.340172,0.244816,0,0,4,2,BENIGN,honeypot_5
1537540305.049488,0.100990,283,0,2,0,BENIGN,honeypot_5
1537529904.104193,0.012546,43,111,1,1,BENIGN,honeypot_5
1536227283.177074,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227208.805959,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227914.454821,5e-06,0,0,2,0,MALICIOUS,malware_17
1540534641.494418,0.056219,34,297,1,1,BENIGN,honeypot_4
1532101453.811368,-,-,-,1,0,MALICIOUS,malware_7
1540531040.913578,0.115191,34,281,1,1,BENIGN,honeypot_4
1536227503.730813,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227060.726968,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526043.92839,0.016309,46,62,1,1,BENIGN,honeypot_5
1536228205.099448,2e-06,0,0,2,0,MALICIOUS,malware_17
1540470731.346472,0.003497,0,0,4,2,BENIGN,honeypot_4
1526089356.001655,-,-,-,1,0,MALICIOUS,malware_1
1525954794.003095,-,-,-,1,0,MALICIOUS,malware_1
1532101800.180634,-,-,-,1,0,MALICIOUS,malware_7
1537527166.892132,0.234884,135,238,4,4,BENIGN,honeypot_5
1536227955.096117,5e-06,0,0,2,0,MALICIOUS,malware_17
1540483324.998282,0.094447,1847,1539,7,7,BENIGN,honeypot_4
1540488736.141826,0.003497,0,0,5,3,BENIGN,honeypot_4
1532104229.198311,-,-,-,1,0,MALICIOUS,malware_7
1526264026.056199,-,-,-,1,0,MALICIOUS,malware_1
1526794315.479022,-,-,-,1,0,MALICIOUS,malware_3
1536227435.756696,1e-06,0,0,2,0,MALICIOUS,malware_17
1525945758.011231,-,-,-,1,0,MALICIOUS,malware_1
1532101627.691231,-,-,-,1,0,MALICIOUS,malware_7
1536227815.169778,2e-06,0,0,2,0,MALICIOUS,malware_17
1532101740.967394,-,-,-,1,0,MALICIOUS,malware_7
1526851170.233251,-,-,-,1,0,MALICIOUS,malware_3
1532106032.802749,-,-,-,1,0,MALICIOUS,malware_7
1537540415.709859,-,-,-,1,0,BENIGN,honeypot_5
1537523635.665874,-,-,-,1,0,BENIGN,honeypot_5
1526096324.040561,-,-,-,1,0,MALICIOUS,malware_1
1532103455.721254,-,-,-,1,0,MALICIOUS,malware_7
1537534400.521193,0.108725,53,0,2,1,BENIGN,honeypot_5
1532101629.768296,-,-,-,1,0,MALICIOUS,malware_7
1537529260.385699,0.187485,48,48,1,1,BENIGN,honeypot_5
1537531415.586781,0.012445,40,56,1,1,BENIGN,honeypot_5
1536227832.122852,1e-06,0,0,2,0,MALICIOUS,malware_17
1540543748.218782,0.269581,48,48,1,1,BENIGN,honeypot_4
1537528659.063555,300.426372,146,775,11,5,BENIGN,honeypot_5
1536227403.377985,2e-06,0,0,2,0,MALICIOUS,malware_17
1537523549.914329,0.011252,33,49,1,1,BENIGN,honeypot_5
1536228287.251054,5e-06,0,0,2,0,MALICIOUS,malware_17
1532102248.032823,-,-,-,1,0,MALICIOUS,malware_7
1537541204.695645,19.078610,1329,0,11,0,BENIGN,honeypot_5
1525998595.00192,-,-,-,1,0,MALICIOUS,malware_1
1537537231.472841,59.359014,3000,0,10,0,BENIGN,honeypot_5
1537532906.026987,0.016347,47,111,1,1,BENIGN,honeypot_5
1532102179.482878,-,-,-,1,0,MALICIOUS,malware_7
1537540725.876304,0.012904,40,56,1,1,BENIGN,honeypot_5
1536227755.272236,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227879.672697,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105055.677537,-,-,-,1,0,MALICIOUS,malware_7
1537527644.041276,0.013698,46,62,1,1,BENIGN,honeypot_5
1536227082.918218,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228092.712824,2e-06,0,0,2,0,MALICIOUS,malware_17
1537533806.579695,0.025629,0,0,4,2,BENIGN,honeypot_5
1526852478.278275,-,-,-,1,0,MALICIOUS,malware_3
1526044230.009316,2.998288,0,0,3,0,MALICIOUS,malware_1
1536227688.751749,6e-06,0,0,2,0,MALICIOUS,malware_17
1536228506.764078,2e-06,0,0,2,0,MALICIOUS,malware_17
1537530214.858981,0.247687,135,238,4,4,BENIGN,honeypot_5
1532107455.207532,-,-,-,1,0,MALICIOUS,malware_7
1536228298.264283,2e-06,0,0,2,0,MALICIOUS,malware_17
1537524762.720878,0.011085,40,56,1,1,BENIGN,honeypot_5
1537534589.638683,0.110454,241,92,2,1,BENIGN,honeypot_5
1536227643.314473,5e-06,0,0,2,0,MALICIOUS,malware_17
1526000700.010992,-,-,-,1,0,MALICIOUS,malware_1
1532102074.547456,-,-,-,1,0,MALICIOUS,malware_7
1526084814.008809,-,-,-,1,0,MALICIOUS,malware_1
1532102747.901468,-,-,-,1,0,MALICIOUS,malware_7
1537542433.900395,-,-,-,1,0,BENIGN,honeypot_5
1526054507.014169,-,-,-,1,0,MALICIOUS,malware_1
1540489209.887181,0.109433,48,48,1,1,BENIGN,honeypot_4
1540479724.934961,0.000499,37,100,1,1,BENIGN,honeypot_4
1536228492.978186,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526299.883484,-,-,-,1,0,BENIGN,honeypot_5
1537534707.097766,0.013779,560,560,10,10,BENIGN,honeypot_5
1526831664.226243,-,-,-,1,0,MALICIOUS,malware_3
1536228448.473333,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105110.783376,-,-,-,1,0,MALICIOUS,malware_7
1536228302.42366,1e-06,0,0,2,0,MALICIOUS,malware_17
1537535607.940253,-,-,-,1,0,BENIGN,honeypot_5
1538513411.549731,0.002742,48,48,1,1,MALICIOUS,malware_20
1537534803.123898,58.601179,3000,0,10,0,BENIGN,honeypot_5
1526261526.025136,-,-,-,1,0,MALICIOUS,malware_1
1536227274.983774,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103072.14943,0.060446,0,0,1,1,MALICIOUS,malware_7
1540537341.732279,0.011494,0,0,5,3,BENIGN,honeypot_4
1536228245.661043,2e-06,0,0,2,0,MALICIOUS,malware_17
1540529746.951552,0.109428,48,48,1,1,BENIGN,honeypot_4
1536227619.037102,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227302.08699,3e-06,0,0,2,0,MALICIOUS,malware_17
1536227120.285997,6e-06,0,0,2,0,MALICIOUS,malware_17
1537539525.186471,0.007042,40,56,1,1,BENIGN,honeypot_5
1537531415.602104,0.293281,135,238,4,4,BENIGN,honeypot_5
1536228478.412779,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227427.638335,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227102.11021,2e-06,0,0,2,0,MALICIOUS,malware_17
1525978794.01076,-,-,-,1,0,MALICIOUS,malware_1
1526123687.001621,-,-,-,1,0,MALICIOUS,malware_1
1537535098.868427,0.010183,32,48,1,1,BENIGN,honeypot_5
1540526524.791389,0.060457,37,179,1,1,BENIGN,honeypot_4
1537539814.975369,0.017329,560,560,10,10,BENIGN,honeypot_5
1536228328.599224,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103021.230433,-,-,-,1,0,MALICIOUS,malware_7
1532106551.672892,-,-,-,1,0,MALICIOUS,malware_7
1537540715.881829,-,-,-,1,0,BENIGN,honeypot_5
1525999976.020753,-,-,-,1,0,MALICIOUS,malware_1
1540514622.892352,0.241862,9995,177,12,12,BENIGN,honeypot_4
1532106434.178679,-,-,-,1,0,MALICIOUS,malware_7
1525892637.041087,-,-,-,1,0,MALICIOUS,malware_1
1537525819.478473,0.101074,792,0,2,0,BENIGN,honeypot_5
1537528659.013725,0.023676,43,111,1,1,BENIGN,honeypot_5
1532105478.766115,-,-,-,1,0,MALICIOUS,malware_7
1532105776.0766,-,-,-,1,0,MALICIOUS,malware_7
1540490524.995609,0.117684,1847,791,6,6,BENIGN,honeypot_4
1536228150.595786,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227992.181208,2e-06,0,0,2,0,MALICIOUS,malware_17
1537538885.977066,60.133894,3000,0,10,0,BENIGN,honeypot_5
1540526524.954534,0.121431,1847,791,6,6,BENIGN,honeypot_4
1537525353.317148,0.243299,0,0,4,2,BENIGN,honeypot_5
1532105393.520963,-,-,-,1,0,MALICIOUS,malware_7
1536227040.531329,2e-06,0,0,2,0,MALICIOUS,malware_17
1537523791.063589,1.161052,3219,5271,18,15,BENIGN,honeypot_5
1532106683.699289,-,-,-,1,0,MALICIOUS,malware_7
1540485837.604468,0.270104,48,48,1,1,BENIGN,honeypot_4
1537523850.61309,0.247405,0,0,4,2,BENIGN,honeypot_5
1540508266.420664,0.109682,48,48,1,1,BENIGN,honeypot_4
1537526277.403546,-,-,-,1,0,BENIGN,honeypot_5
1526126059.014236,2.998549,0,0,3,0,MALICIOUS,malware_1
1536227241.319062,2e-06,0,0,2,0,MALICIOUS,malware_17
1537536632.760218,0.101388,412,0,2,0,BENIGN,honeypot_5
1526795000.498174,2.990614,0,0,3,0,MALICIOUS,malware_3
1532101645.337669,-,-,-,1,0,MALICIOUS,malware_7
1525893603.000922,19.229503,79,2086,21,18,MALICIOUS,malware_1
1537537108.541443,0.010755,43,111,1,1,BENIGN,honeypot_5
1526010413.023289,-,-,-,1,0,MALICIOUS,malware_1
1537527644.05696,8.758488,6831,4865,18,15,BENIGN,honeypot_5
1540501325.101113,0.109432,1847,791,6,6,BENIGN,honeypot_4
1537537108.797002,-,-,-,1,0,BENIGN,honeypot_5
1526109506.042163,-,-,-,1,0,MALICIOUS,malware_1
1537529181.197319,59.425532,3000,0,10,0,BENIGN,honeypot_5
1536227337.480965,1e-06,0,0,2,0,MALICIOUS,malware_17
1536227453.932547,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540125.58415,0.226177,135,238,4,4,BENIGN,honeypot_5
1540486924.791074,0.055701,37,179,1,1,BENIGN,honeypot_4
1537525142.684473,-,-,-,1,0,BENIGN,honeypot_5
1536228294.339759,5e-06,0,0,2,0,MALICIOUS,malware_17
1540469831.302625,0.003497,0,0,5,3,BENIGN,honeypot_4
1540479724.93696,0.126426,1847,791,6,6,BENIGN,honeypot_4
1537542433.695543,11.161642,6256,0,23,0,BENIGN,honeypot_5
1537523550.139896,0.310657,0,0,4,2,BENIGN,honeypot_5
1540469418.379528,384.518261,15072,0,48,0,BENIGN,honeypot_4
1537533652.798094,60.336176,3000,0,10,0,BENIGN,honeypot_5
1537528796.142456,59.843658,3000,0,10,0,BENIGN,honeypot_5
1526788437.393236,2.991363,0,0,3,0,MALICIOUS,malware_3
1540508524.789975,0.132166,37,179,1,1,BENIGN,honeypot_4
1537530500.348172,0.018047,46,62,1,1,BENIGN,honeypot_5
1532105849.899515,-,-,-,1,0,MALICIOUS,malware_7
1540512125.001086,0.088198,1847,1539,7,7,BENIGN,honeypot_4
1536228308.495431,6e-06,0,0,2,0,MALICIOUS,malware_17
1537532005.932141,-,-,-,1,0,BENIGN,honeypot_5
1525960469.011497,-,-,-,1,0,MALICIOUS,malware_1
1526232329.034121,-,-,-,1,0,MALICIOUS,malware_1
